,Unnamed: 0,sent_id,sys_name,test_set,bleu,sari,fkgl,bertscore_F1,PPL,SLOR,S_axis,M_axis,G_axis,Mref_score,QuestEval,sle,samsa
59,59,60,NTS-h1_default_model,hsplit,100.00000000000004,75.90876588762771,-14.514285714285714,0.9402937293052672,75.68190071709293,2.0822649229701886,0.48224558225321207,1.0,0.9003884411816577,0.8252797801586794,0.7904978946087853,-0.1319038867950439,25.0
60,60,61,NTS-h1_default_model,hsplit,53.52753255754919,62.50791436139543,-9.79625,0.3374837040901184,171.23352348330062,1.3750035175120243,0.5583861766758158,0.8260378655156775,0.7031463719327163,0.7044024649612545,0.2307963290857889,0.8432668447494507,50.0
61,61,62,NTS-h1_default_model,hsplit,76.67124947826547,73.4207767424687,-9.98076923076923,0.840323805809021,57.11116315865154,2.116694972060901,0.49999999999950695,1.0,0.8382616395675669,0.8067801386519982,0.6902886341068061,1.3157414197921753,30.555555555555557
62,62,63,NTS-h1_default_model,hsplit,81.53551038173119,71.77178880206083,-8.350000000000005,0.8837969899177551,159.2673596305249,1.517926617000331,0.49999999999963873,1.0,1.0,0.8660254037843691,0.9017137421502008,2.5832135677337646,50.0
63,63,64,NTS-h1_default_model,hsplit,73.98250890462656,70.69419612851152,-5.5238095238095255,0.7288221120834351,35.26013346438428,2.3495423860473004,0.4999999999996496,0.922182649431038,0.9683745714613768,0.8242512055525111,0.8005903894371458,1.879265069961548,100.0
64,64,65,NTS-h1_default_model,hsplit,90.36020036098444,71.98684843421687,-4.823333333333334,0.9335945844650269,585.1120010490367,-0.2567893326319849,0.49999999999973754,1.0,0.8539052547867927,0.8122303007054578,0.7032272572870607,2.501507043838501,100.0
65,65,66,NTS-h1_default_model,hsplit,3.1405961937021254,30.788898887512907,0.0,0.215388536453247,374.6935006941019,-0.2261813331029188,0.6627992918171047,0.24327431808285163,0.8394721279443089,0.6332979153256068,0.2492918736404843,3.5670583248138428,10.9375
66,66,67,NTS-h1_default_model,hsplit,21.151282234901835,39.73975090744874,-6.726153846153847,0.5218790769577026,92.79069761826707,1.5658138696571124,0.59100159493637,0.6188005833286344,0.8922266827530131,0.7137379305603323,0.7447144741576815,1.1213459968566897,19.791666666666664
67,67,68,NTS-h1_default_model,hsplit,91.21679090703871,80.7044125465178,-4.910769230769231,0.7615828514099121,108.89612013759611,1.363979764362677,0.4999999999997077,1.0,0.8651346623091,0.8161817575206289,0.5232564558585485,2.38763165473938,100.0
68,68,69,NTS-h1_default_model,hsplit,33.048246413919806,50.04742363970876,-4.823333333333334,0.5683696866035461,32.127144316214256,2.8309059462427264,0.5952326823046545,0.6204585357800101,0.7376071626071421,0.6540476707996206,0.5355939077479499,2.804605960845948,20.83333333333333
69,69,70,NTS-h1_default_model,hsplit,90.36020036098444,31.645396526268787,-5.806666666666668,0.8652358651161194,20.551574093644486,2.241474986259554,0.4999999999997264,1.0,1.0,0.866025403784386,0.4298122028509776,3.6311986446380615,50.0
70,70,1,NTS-h1_w2v_model,hsplit,82.83991146060845,75.64540825627661,-19.42777777777778,0.8167089223861694,51.72962406625607,2.2409881559635605,0.49999999999937395,1.0,0.901133118730031,0.8290639094125949,0.8906312527619201,-0.992753267288208,50.0
71,71,2,NTS-h1_w2v_model,hsplit,15.314081785680836,33.30206002558548,-4.19857142857143,0.4743251204490662,32.171171819962694,2.54174823929048,0.6090904348945605,0.6520086749044692,0.9071290111507112,0.7346177039571884,0.8011443650175867,1.9935169219970703,13.88888888888889
72,72,3,NTS-h1_w2v_model,hsplit,93.91044157537527,80.12312608264631,-5.196666666666669,0.9436307549476624,132.09937214206582,0.9041495352609614,0.499999999999693,1.0,1.0,0.8660254037843795,0.9219901274751736,2.344151735305786,100.0
73,73,4,NTS-h1_w2v_model,hsplit,66.8124885609822,56.16706382581065,-9.830526315789475,0.7569348812103271,48.050049518123465,2.2788494414549048,0.499999999999687,1.0,1.0,0.8660254037843784,0.5197906176249186,1.07151460647583,33.33333333333333
74,74,5,NTS-h1_w2v_model,hsplit,70.79954722231881,46.57477404481843,-10.87142857142857,0.658009946346283,60.89615034682139,1.6903873241563374,0.5010381586622705,0.9272845711150551,0.8771192749943428,0.7916720985421324,0.2936629615724087,0.3853823244571686,23.4375
75,75,6,NTS-h1_w2v_model,hsplit,63.40466277046863,50.84440405273739,0.0,0.7878513932228088,71.08761672357655,2.1042759515532143,0.49999999999972006,1.0,0.8323657214460987,0.8047427527349355,0.8021823396285376,3.288316011428833,100.0
76,76,7,NTS-h1_w2v_model,hsplit,58.27355625822051,49.05473097097918,-3.718181818181818,0.6011777520179749,40.65390170540461,2.2943475666657216,0.4978946064796421,0.7694122776297371,0.8832464748660968,0.7348511476238535,0.3268691988454925,3.2591865062713623,50.0
77,77,8,NTS-h1_w2v_model,hsplit,78.9753432553337,71.60648275185798,-9.073076923076924,0.7541890144348145,105.41562014246368,1.2908301350825166,0.4999999999995733,1.0,0.9025154083171837,0.8295649587282694,0.6274003734191259,0.6670912504196167,100.0
78,78,9,NTS-h1_w2v_model,hsplit,70.10000009536063,38.40065630959877,-11.843333333333335,0.6300543546676636,108.93387667744123,1.71516473123882,0.5169357294830952,0.944400341510923,0.8068717860440697,0.7767789545244118,0.5889558805635682,0.6787585020065308,20.0
79,79,10,NTS-h1_w2v_model,hsplit,23.436412922715093,53.01103120957572,-17.66272727272727,0.5252175331115723,22.89043062200233,3.2013220240366067,0.6272357487037747,0.7145120324183806,0.8837240821613158,0.7494265323820362,0.5846729879155917,0.7833196520805359,25.0
80,80,11,NTS-h1_w2v_model,hsplit,63.516555527212894,67.9223481339115,-6.370000000000001,0.5126241445541382,28.86578749548313,3.4897890807097256,0.4999999999995686,1.0,0.820705507171015,0.8007408089805342,0.6034270758430164,2.289066791534424,50.0
81,81,12,NTS-h1_w2v_model,hsplit,93.91044157537527,32.065362963950896,-9.130000000000004,0.953506588935852,63.88672828521814,1.6703537469215142,0.49999999999962297,1.0,0.8629841436202931,0.8154225146388167,0.4648807247479757,1.275882601737976,33.33333333333333
82,82,13,NTS-h1_w2v_model,hsplit,41.11122905071876,60.758859973799,-2.342222222222226,0.7402825951576233,71.62241481532209,2.2678759701393547,0.5486403223331189,0.7432619237614386,0.9356149858559684,0.7591266675949865,0.8220554879418126,3.044980764389038,25.0
83,83,14,NTS-h1_w2v_model,hsplit,72.8041078836301,70.94040114516756,-13.810000000000004,0.765471875667572,55.46540361406091,2.056780175713342,0.4999999999995665,1.0,0.8850450234040537,0.8232668043536165,0.4959486807235563,0.244989350438118,100.0
84,84,15,NTS-h1_w2v_model,hsplit,61.74459472770462,56.103147493470686,-9.825,0.773965060710907,36.32967557717997,2.2640377824995195,0.4999999999996817,1.0,1.0,0.8660254037843774,0.7613360837653831,0.7209145426750183,100.0
85,85,16,NTS-h1_w2v_model,hsplit,91.93227152249176,81.37673229387333,-3.355714285714285,0.940155267715454,12.905608833834073,3.609547658136389,0.499999999999697,1.0,0.9491812537948106,0.846747709878841,0.874327152147495,2.6130220890045166,100.0
86,86,17,NTS-h1_w2v_model,hsplit,90.36020036098444,30.66473573976588,-4.823333333333334,0.8807502985000609,30.8107115087339,3.077817765222748,0.4999999999997274,1.0,1.0,0.8660254037843862,0.8396272659301758,1.5012617111206057,50.0
87,87,18,NTS-h1_w2v_model,hsplit,80.91067115702207,72.66414141414141,-10.740000000000002,0.9207056164741516,61.81988890424019,2.368450692441,0.4999999999997364,1.0,1.0,0.8660254037843879,0.4803538786040412,1.4710437059402466,100.0
88,88,19,NTS-h1_w2v_model,hsplit,89.31539818068698,68.99964334390563,-8.009090909090911,0.8463141322135925,92.33264637941078,1.6840108586759708,0.49999999999969025,1.0,1.0,0.8660254037843791,0.4969572689798143,1.194678544998169,100.0
89,89,20,NTS-h1_w2v_model,hsplit,67.62614585942505,61.037790137542885,-5.196666666666669,0.7629690170288086,35.48315865584108,2.152141410796225,0.5114065603493434,0.9223299016384136,0.90899785632228,0.803846216682265,0.7654932936032613,1.2509053945541382,37.5
90,90,21,NTS-h1_w2v_model,hsplit,40.40910164157909,58.98809366102552,-2.846666666666668,0.7188954353332521,21.572019169779768,2.948207515634084,0.4999999999997099,1.0,0.8191625434293492,0.8002139864972265,0.8594569109735035,3.5188796520233154,100.0
91,91,22,NTS-h1_w2v_model,hsplit,61.58161554766718,64.10518451091913,-7.698823529411764,0.8486669063568115,95.24175217169474,1.5757021383387613,0.5032412384211479,1.0,0.8620922787207571,0.8157726074255411,0.8416730389330123,1.4341144561767578,25.0
92,92,23,NTS-h1_w2v_model,hsplit,95.3358935105968,73.68185008321908,-9.284347826086956,0.8367770314216614,60.236990799908526,2.4725874718270404,0.4999999999996036,1.0,1.0,0.8660254037843623,0.8566987926577345,1.601602554321289,33.33333333333333
93,93,24,NTS-h1_w2v_model,hsplit,93.51334836242394,72.1554546326866,-7.698823529411764,0.9497602581977844,53.60072609003699,2.5794467734605613,0.4999999999996266,1.0,0.8562438630616513,0.8130505423056155,0.4897525012493134,0.6742222905158997,50.0
94,94,25,NTS-h1_w2v_model,hsplit,86.0139140475865,68.45720775692824,-15.873939393939397,0.7853552103042603,75.78536332829091,2.1559884251917456,0.4999999999994109,1.0,0.8539052547867927,0.8122303007053907,0.5050196792516444,-0.2353496551513672,100.0
95,95,26,NTS-h1_w2v_model,hsplit,73.89901560795377,77.50072066389087,-10.434615384615388,0.749889612197876,39.97546138436094,2.237622506113272,0.5110157071610207,0.9736326391810574,0.9006246677049851,0.8206140711123314,0.5575739906893836,1.2663228511810305,50.0
96,96,27,NTS-h1_w2v_model,hsplit,68.80430849756435,63.20569136745608,-9.736,0.7984211444854736,39.260865850601824,2.6483558002911542,0.49999999999954897,1.0,0.8458299041944192,0.8094088844807444,0.8313209246046672,1.1359021663665771,50.0
97,97,28,NTS-h1_w2v_model,hsplit,92.19602423775936,90.64028624785136,-12.29818181818182,0.7607737183570862,118.89011613519962,1.8413102123274028,0.4909109277793951,0.9481532874572038,0.7379108703048678,0.7493331809111389,0.7563251012137957,0.6148408651351929,37.5
98,98,29,NTS-h1_w2v_model,hsplit,71.89085812023328,69.90614328704167,-6.310588235294119,0.8358284235000609,20.68407065845908,3.1071029550730915,0.49999999999962375,1.0,0.8562438630616513,0.8130505423056149,0.6983725527922312,2.824469804763794,50.0
99,99,30,NTS-h1_w2v_model,hsplit,76.26229343602779,79.41318403592871,-7.163333333333334,0.8147372603416443,51.272645944101626,1.7817158931017794,0.49999999999962275,1.0,0.8629841436202931,0.8154225146388165,0.8558793722006379,1.3984471559524536,50.0
100,100,31,NTS-h1_w2v_model,hsplit,93.51334836242394,82.60140043545216,-8.39294117647059,0.9556393027305604,41.55333675949723,2.910632689448214,0.4999999999996282,1.0,0.8310796714321521,0.8042995752552656,0.6898110787073771,2.0980324745178223,100.0
101,101,32,NTS-h1_w2v_model,hsplit,42.60976752428753,63.08339002009467,-11.762727272727272,0.6680588126182556,115.4434967026224,1.9683816415956443,0.499999999999564,1.0,0.830571341107964,0.8041245244922053,0.6416982445773051,1.7993011474609375,50.0
102,102,33,NTS-h1_w2v_model,hsplit,79.12619863720215,67.17793013516699,-12.314736842105264,0.8534080982208252,71.59243543455172,2.0026092947189413,0.4999999999996274,1.0,0.8539052547867927,0.8122303007054351,0.7325299883645678,-0.1264039874076843,100.0
103,103,34,NTS-h1_w2v_model,hsplit,91.21679090703871,64.79046416546417,-5.818461538461541,0.9256110191345216,75.42646922656081,1.3641410493024488,0.49999999999971406,1.0,0.8987464483806931,0.8281998910240256,0.6382051706314087,1.1043869256973269,50.0
104,104,35,NTS-h1_w2v_model,hsplit,96.82132340352992,81.47100276511783,-15.873939393939397,0.91123628616333,69.38599587414707,2.0957068736239868,0.4999999999994216,1.0,0.9538385856562642,0.8484904335516821,0.7984125191621,0.2053723484277724,100.0
105,105,36,NTS-h1_w2v_model,hsplit,85.21019764478477,50.36339190125037,-15.532258064516126,0.8758282661437988,43.09971678982728,2.4806831826868208,0.49999999999944417,1.0,0.8249133195299162,0.8021807744594959,0.7258432830802697,0.0642666220664978,50.0
106,106,37,NTS-h1_w2v_model,hsplit,94.85438370694511,82.14942901701589,-13.952380952380953,0.93572735786438,40.7512158402274,2.6572335677040706,0.499999999999576,1.0,0.8271435781229007,0.8029459298586116,0.8275653287768364,0.0063722785562276,50.0
107,107,38,NTS-h1_w2v_model,hsplit,1.7207567580694123,36.41416284258089,-2.4833333333333343,0.3399544060230255,194.83413544771744,1.1709025459773252,0.6617245821536892,0.3360702130712848,0.8953201098048084,0.6714215540580417,0.3104066914982266,4.325419425964356,3.9351851851851847
108,108,39,NTS-h1_w2v_model,hsplit,84.08964152537146,30.45325045325045,-0.8049999999999997,0.8886639475822449,92.37606783595314,1.310940832565472,0.4999999999997667,1.0,1.0,0.8660254037843937,0.3557531138261159,3.5393383502960205,100.0
